Date Added,Name,Time,Artist,Album,Genre,Rating,Plays,Last Played
"12/9/13, 9:46 AM",It's What I Want,3:09,Röyksopp,Junior,Ambient,,7,"12/23/13, 10:53 PM"
"12/9/13, 9:46 AM",Were You Ever Wanted?,5:37,Röyksopp,Junior,Ambient,,3,"12/21/13, 9:05 PM"
"10/10/12, 7:28 AM",Until The Morning,3:57,Thievery Corporation feat. Emiliana Torrini,Erotic Lounge Deluxe Edition CD1: Soft And Lazy,Ambient,,,
"11/12/12, 10:10 PM",Bonafied Lovin (RAC Mix),4:16,Chromeo,Bonafied Lovin,Avantgarde,,1,
"4/2/11, 10:03 AM",Gimme More Rock Bitch,1:37,Super Mash Bros.,Fuck Bitches. Get Euros.,Awesome,,1,"5/8/11, 7:27 PM"
"4/2/11, 10:03 AM","Monsieur Fischel, La Tour Eiffel",1:48,Super Mash Bros.,Fuck Bitches. Get Euros.,Awesome,,2,"5/20/14, 12:47 AM"
"4/2/11, 10:03 AM",I'm Onto Something (That's What She Said) ,2:44,Super Mash Bros.,Fuck Bitches. Get Euros.,Awesome,,4,"6/10/13, 4:51 AM"
"4/2/11, 10:03 AM","Broseidon, Lord Of The Brocean",2:10,Super Mash Bros.,Fuck Bitches. Get Euros.,Awesome,,9,"10/10/12, 1:16 PM"
"4/2/11, 10:03 AM",I Fucking Bleed Purple And Gold,1:57,Super Mash Bros.,Fuck Bitches. Get Euros.,Awesome,,2,"10/31/11, 4:17 PM"
"4/2/11, 10:03 AM",Stop That Booty (Here We Come),2:25,Super Mash Bros.,Fuck Bitches. Get Euros.,Awesome,,2,
"4/2/11, 10:03 AM",Future Dads (Platinum Edition),2:50,Super Mash Bros.,Fuck Bitches. Get Euros.,Awesome,,1,
"4/2/11, 10:03 AM",I'm An Adler Girl,2:50,Super Mash Bros.,Fuck Bitches. Get Euros.,Awesome,,1,"5/7/11, 8:35 PM"
"4/2/11, 10:03 AM",Meet Me At Fantasy Island,3:04,Super Mash Bros.,Fuck Bitches. Get Euros.,Awesome,,2,
"4/2/11, 10:03 AM",Deuteronomy Blunts,1:38,Super Mash Bros.,Fuck Bitches. Get Euros.,Awesome,,1,"12/5/11, 9:45 AM"
"4/2/11, 10:03 AM",D.G.A.F.L.Y.F,3:08,Super Mash Bros.,Fuck Bitches. Get Euros.,Awesome,,2,"6/8/13, 8:35 PM"
"4/2/11, 10:03 AM",Testarossas For Everyone!,3:37,Super Mash Bros.,Fuck Bitches. Get Euros.,Awesome,,2,"3/7/14, 12:37 PM"
"5/27/11, 9:15 PM",Coming Home (Dirty South Club Mix),6:58,Diddy ˆ Dirty Money feat. Skylar Grey,Diddy ˆ Dirty Money feat. Skylar Grey,BlackHouse,,,
"4/3/12, 8:04 PM",Resurrection (Axwell's Recut Club Version),5:01,Michael Calfan,bleedhouse.com,bleedhouse.com,,5,"4/17/12, 9:17 AM"
"10/7/13, 6:53 PM",The Thrill Is Gone,5:01,B.B. King & Eric Clapton,80,Blues,,5,"1/17/13, 3:53 PM"
"4/2/11, 10:02 AM",How Does It Feel Infinity,4:12,Klaas vs Guru Josh Project,,Blues,,2,"3/7/12, 6:12 PM"
"4/2/11, 10:03 AM",Alors on danse,3:29,Stromae,,Blues,,39,"10/28/13, 5:10 PM"
"4/2/11, 10:04 AM",Forever,3:33,Timati,,Blues,,11,"11/16/12, 10:30 AM"
"4/2/11, 10:04 AM",___,4:10,______,,Blues,,57,"4/5/12, 9:57 AM"
"7/6/14, 3:49 PM",#NAME?,6:26,,,Blues,,32,"7/20/14, 1:10 AM"
"11/24/14, 9:24 PM",Rudimental-Not Giving In (feat. John Newman &amp; Alex Clare) (www.myfree.cc),4:00,,,Blues,,38,"12/10/14, 3:39 PM"
"5/15/14, 2:17 PM",Sixto_Rodriguez_-Cant_Get_Away__Feder_Universe_remix(www.mp3vip.org),3:51,,,Blues,,32,"7/30/14, 10:37 PM"
"2/11/14, 10:25 PM",The Wanted - Glad you came (Twopack Edit),4:54,,,Blues,,19,"10/23/14, 2:13 PM"
"4/2/11, 12:00 PM",I Need a Dollar (DJ K-ONE BOOTLEG),3:22,Aloe Blacc,TheFreshBeat.com,Bootleg,,33,"6/9/13, 10:55 AM"
"4/12/13, 1:35 PM",Notorious Insanity (1996),3:12,Jamiroquai/Notorious BIG,,Bootleg,,23,"5/22/13, 7:35 PM"
"4/2/11, 10:01 AM",Rockferry,4:09,Duffy,,Bop,,2,"6/15/11, 2:18 PM"
"10/7/13, 6:53 PM",Ai Se Eu Te Pego,2:46,Michel Teló,Ai Se Eu Te Pego - Single,Brazilian,,10,"10/3/12, 11:57 AM"
"2/4/12, 8:54 AM",Pilot (Original Mix),6:07,DafLip & Khazzam,CamelbackMusic.com,CamelbackMusic.com,,14,"2/17/12, 12:47 PM"
"3/10/13, 1:02 AM","I Owe You This, feat. Twin Shadow (Tomas Barfod Remix)",6:48,Chad Valley,blonde-beats.com,Cascine,,13,"4/10/13, 4:01 PM"
"5/24/14, 8:45 AM",Fix You (Henri Pfr & Harold van Lennep ft. Kiso Remix),3:55,Coldplay,Henri Pfr & Harold van Lennep ft. Kiso,Chill House,,16,"9/9/14, 6:57 PM"
"2/15/14, 12:21 PM",Mira Bella,3:56,Henri Pfr feat. MBP Official & Viage,Henri Pfr feat. MBP Officia & Viage,Chill House,,25,"10/23/14, 2:02 PM"
"3/10/13, 8:11 PM",Wet Dreams #1,59:53:00,Bary Poppins,Et Musique Pour Tous Presents: Wet Dreams #1,Chill Out,,,
"10/10/12, 7:28 AM",Fiction (Synapson remix),4:15,The XX,Remix,Chill Out,,5,"2/20/13, 12:37 AM"
"10/7/13, 6:53 PM",Hang On (Digital Dog Radio Edit),3:10,Plumb,Beautiful History - A Hits Collection (Bonus Remix Version),Christian & Gospel,,53,"9/16/11, 12:22 PM"
"11/28/11, 8:03 PM",Payaso,4:22,WwW.BandolerosMusic.com,Juicio Final,Christian Rap,,,
"3/15/14, 8:09 AM",Absence Of Gravity (Original Mix),6:19,Chroph,,chroph,,15,"4/1/14, 11:04 AM"
"4/2/11, 10:03 AM",Baba O'Riley,5:09,The Who,Baba O'Reiley,Classic Rock,,5,"10/25/13, 12:20 PM"
"4/2/11, 10:03 AM",Magic Bus,3:16,The Who,,Classic Rock,,6,"5/24/14, 12:14 PM"
"10/7/13, 6:53 PM","Partita for Solo Violin No. 3 in E Major, BWV 1006: I. Preludio",3:36,Aaron Rosand,The 50 Most Essential Pieces of Classical Music,Classical,,6,"10/7/12, 4:09 PM"
"10/7/13, 6:53 PM",Ave Maria (after J.S. Bach),3:07,Amy Butler & Mary Jane Newman,The 50 Most Essential Pieces of Classical Music,Classical,,6,"9/24/14, 3:49 PM"
"10/7/13, 6:53 PM","Cello Concerto No. 1 in C Major, Hob VIIb/1: II. Adagio",8:28,"Bamberg Symphony Orchestra, László Varga & Roland Keller",The 50 Most Essential Pieces of Classical Music,Classical,,2,"9/24/14, 5:35 PM"
"10/7/13, 6:53 PM",Thaïs: Meditation,4:51,Caffee Concerto Ensemble,The 50 Most Essential Pieces of Classical Music,Classical,,5,"9/25/14, 2:59 PM"
"10/7/13, 6:53 PM",Concerto for Viola and Strings in G Major: II. Largo,3:38,"Capella Istropolitana, Ladislav Kyselak & Paul Kantschieder",The 50 Most Essential Pieces of Classical Music,Classical,,5,"6/9/13, 9:54 AM"
"9/19/13, 8:47 AM",Cavatina,4:00,Craig Ogden,The 50 Greatest Pieces of Classical Music,Classical,,4,"10/10/14, 11:28 AM"
"10/7/13, 6:53 PM","String Quartet, Op. 1: II. Adagio",4:20,Dekany String Quartet,The 50 Most Essential Pieces of Classical Music,Classical,,5,"9/25/14, 3:40 PM"
"10/7/13, 6:53 PM","Die Zauberflöte (The Magic Flute), K. 620: Overture",7:14,Ernest Bour & Southwest German Radio Symphony Orchestra,The 50 Most Essential Pieces of Classical Music,Classical,,5,"10/10/14, 11:38 AM"
"9/19/13, 8:47 AM","Nocturne No. 2 In E-Flat Major, Op. 9",4:53,Finghin Collins,The 50 Greatest Pieces of Classical Music,Classical,,,
"9/19/13, 8:47 AM","Suite Bergamasque, L 75: Clair de Lune",5:14,Finghin Collins,The 50 Greatest Pieces of Classical Music,Classical,,2,"9/24/14, 3:28 PM"
"9/19/13, 8:47 AM",Gymnopédie No. 1,3:41,Finghin Collins,The 50 Greatest Pieces of Classical Music,Classical,,2,"10/10/14, 12:18 PM"
"9/19/13, 8:47 AM","Bagatelle In A Minor, WoO 59, ""Für Elise""",3:16,Finghin Collins,The 50 Greatest Pieces of Classical Music,Classical,,2,"9/25/14, 2:54 PM"
"9/19/13, 8:47 AM","Piano Sonata No. 14 In C-Sharp Minor, Op. 27:2, ""Moonlight Sonata"": Adagio Sostenuto",5:37,Finghin Collins,The 50 Greatest Pieces of Classical Music,Classical,,4,"10/10/14, 11:48 AM"
"9/19/13, 8:47 AM","Piano Sonata No. 11 In A Major, K. 331: Rondo: Alla Turca",3:25,Finghin Collins,The 50 Greatest Pieces of Classical Music,Classical,,2,"6/10/13, 5:48 AM"
"9/19/13, 8:47 AM","Piano Concerto No. 21 In C Major, K. 467: II. Andante",7:18,"Finghin Collins, London Philharmonic Orchestra & David Parry",The 50 Greatest Pieces of Classical Music,Classical,,,
"10/7/13, 6:53 PM",Trois Gymnopédies: Gymnopédie No. 1 (Lent et Douloureux),2:57,Frank Glazer,The 50 Most Essential Pieces of Classical Music,Classical,,2,"9/25/14, 3:33 PM"
"10/7/13, 6:53 PM",Adagio in G Minor,7:49,Ilmar Lapinsch & Mostar Symphony Orchestra,The 50 Most Essential Pieces of Classical Music,Classical,,4,"10/6/12, 1:44 PM"
"10/7/13, 6:53 PM","Liebestraum No. 3 in A-Flat Major, Op.62: ""O Lieb So Lang' Du Lieben Kannst""",4:19,Jerome Rose,The 50 Most Essential Pieces of Classical Music,Classical,,3,"9/25/14, 2:35 PM"
"10/7/13, 6:53 PM","Concerto No. 1 for Mandolin, Strings and B.C in C Major, RV 425: I. Allegro",3:29,"Jörg Faerber, Paul Grund & Württemberg Chamber Orchestra, Heilbronn",The 50 Most Essential Pieces of Classical Music,Classical,,4,"10/10/14, 12:22 PM"
"10/7/13, 6:53 PM",Turandot: Nessun Dorma,3:22,"Jose Carreras, Vienna State Opera Orchestra & Lorin Maazel",The 50 Most Essential Pieces of Classical Music,Classical,,1,
"10/7/13, 6:53 PM","Fugue for Solo Guitar, BWV 1000 in A Minor",5:46,Klaus Jäckle,The 50 Most Essential Pieces of Classical Music,Classical,,4,"9/24/14, 3:46 PM"
"10/7/13, 6:53 PM","Concerto for Piano and Orchestra No. 21 in C Major, K. 467: II. Andante",6:08,"Köln Chamber Orchestra, Evgeni Koroliov & Helmut Müller-Brühl",The 50 Most Essential Pieces of Classical Music,Classical,,4,"9/24/14, 3:01 PM"
"10/7/13, 6:53 PM",Hungarian Dances: No. 5 in G Minor,2:45,Kosice State Philharmonic Orchestra & Christian Ehwald,The 50 Most Essential Pieces of Classical Music,Classical,,4,"8/31/12, 3:24 PM"
"10/7/13, 6:53 PM","Bagatelle for Piano in A Minor ""Für Elise"", WoO No. 59",2:46,Leonard Hokanson,The 50 Most Essential Pieces of Classical Music,Classical,,5,"10/5/12, 9:11 PM"
"10/7/13, 6:53 PM","Concerto for Two Violins, Strings and B.C. in D Minor, BWV 1043: I. Vivace",4:07,"Leopold Hager, Conrad von der Goltz, Pavel Popov & Salzburg Mozarteum Orchestra",The 50 Most Essential Pieces of Classical Music,Classical,,5,"9/25/14, 9:28 AM"
"9/19/13, 8:47 AM","Peer Gynt Suite No. 1, Op. 46: Morning Mood",3:45,London Philharmonic Orchestra & David Parry,The 50 Greatest Pieces of Classical Music,Classical,,3,"10/17/13, 1:40 PM"
"9/19/13, 8:47 AM","Symphony No. 5 In C Minor, Op. 67, ""Fate"": I. Allegro Con Brio",7:28,London Philharmonic Orchestra & David Parry,The 50 Greatest Pieces of Classical Music,Classical,,,
"9/19/13, 8:47 AM",Adagio for Strings,8:23,London Philharmonic Orchestra & David Parry,The 50 Greatest Pieces of Classical Music,Classical,,1,"9/24/14, 3:40 PM"
"9/19/13, 8:47 AM",The Valkyrie: Ride of the Valkyries,5:11,London Philharmonic Orchestra & David Parry,The 50 Greatest Pieces of Classical Music,Classical,,3,"11/13/12, 12:12 PM"
"9/19/13, 8:47 AM",Canon In D Major,3:30,London Philharmonic Orchestra & David Parry,The 50 Greatest Pieces of Classical Music,Classical,,2,"10/10/14, 11:31 AM"
"9/19/13, 8:47 AM","Orchestral Suite No. 3 In D Major, BWV 1068: Air",4:14,London Philharmonic Orchestra & David Parry,The 50 Greatest Pieces of Classical Music,Classical,,2,"11/18/13, 8:09 PM"
"9/19/13, 8:47 AM","The Planets, Op. 32: Jupiter, the Bringer of Jollity",7:46,London Philharmonic Orchestra & David Parry,The 50 Greatest Pieces of Classical Music,Classical,,,
"9/19/13, 8:47 AM","Brandenburg Concerto No. 3 In G Major, BWV 1048: Allegro",5:45,London Philharmonic Orchestra & David Parry,The 50 Greatest Pieces of Classical Music,Classical,,2,"11/19/12, 10:47 AM"
"9/19/13, 8:47 AM","Symphony No. 9 In E Minor, Op. 95, ""From the New World"": II. Largo",12:49,London Philharmonic Orchestra & David Parry,The 50 Greatest Pieces of Classical Music,Classical,,,"6/10/13, 1:02 PM"
"9/19/13, 8:47 AM","On the Beautiful Blue Danube, Op. 314",5:51,London Philharmonic Orchestra & David Parry,The 50 Greatest Pieces of Classical Music,Classical,,1,"9/25/14, 2:51 PM"
"9/19/13, 8:47 AM",Hungarian Dance No. 5 In G Minor,2:39,London Philharmonic Orchestra & David Parry,The 50 Greatest Pieces of Classical Music,Classical,,,
"9/19/13, 8:47 AM","Swan Lake Suite, Op. 20: Scéne",3:02,London Philharmonic Orchestra & David Parry,The 50 Greatest Pieces of Classical Music,Classical,,2,"6/10/13, 3:52 AM"
"9/19/13, 8:47 AM","Pomp and Circumstance, Op. 39: Land of Hope and Glory",5:46,London Philharmonic Orchestra & David Parry,The 50 Greatest Pieces of Classical Music,Classical,,,
"9/19/13, 8:47 AM",Carmen Suite No. 2: Habanera,2:13,London Philharmonic Orchestra & David Parry,The 50 Greatest Pieces of Classical Music,Classical,,1,"10/27/13, 1:56 PM"
"9/19/13, 8:47 AM",The Tales of Hoffmann: Barcarolle,3:34,London Philharmonic Orchestra & David Parry,The 50 Greatest Pieces of Classical Music,Classical,,2,"9/25/14, 2:38 PM"
"9/19/13, 8:47 AM",Adagio In G Minor for Strings and Organ (after T. Albinoni),8:38,London Philharmonic Orchestra & David Parry,The 50 Greatest Pieces of Classical Music,Classical,,,
"9/19/13, 8:47 AM","Serenade No. 13 In G Major, K. 525, ""Eine Kleine Nachtmusik"": I. Allegro",5:51,London Philharmonic Orchestra & David Parry,The 50 Greatest Pieces of Classical Music,Classical,,4,"6/8/13, 3:23 PM"
"9/19/13, 8:47 AM",The Barber of Seville: Overture,6:58,London Philharmonic Orchestra & David Parry,The 50 Greatest Pieces of Classical Music,Classical,,1,
"9/19/13, 8:47 AM",Má Vlast (My Fatherland): Vltava (The Moldau River),11:27,London Philharmonic Orchestra & David Parry,The 50 Greatest Pieces of Classical Music,Classical,,,
"9/19/13, 8:47 AM","String Quintet In e Major, Op. 13: Minuet",3:48,London Philharmonic Orchestra & David Parry,The 50 Greatest Pieces of Classical Music,Classical,,1,"9/24/14, 3:31 PM"
"9/19/13, 8:47 AM","Symphony No. 40 In G Minor, K. 550: I. Allegro Molto",7:02,London Philharmonic Orchestra & David Parry,The 50 Greatest Pieces of Classical Music,Classical,,,
"9/19/13, 8:47 AM","Slavonic Dance No. 2, Op. 72",5:35,London Philharmonic Orchestra & David Parry,The 50 Greatest Pieces of Classical Music,Classical,,1,"9/25/14, 2:30 PM"
"9/19/13, 8:47 AM","Finlandia, Op. 26",8:06,London Philharmonic Orchestra & David Parry,The 50 Greatest Pieces of Classical Music,Classical,,1,
"9/19/13, 8:47 AM","The Magic Flute, K. 620: Overture",6:24,London Philharmonic Orchestra & David Parry,The 50 Greatest Pieces of Classical Music,Classical,,,
"9/19/13, 8:47 AM","Peer Gynt Suite No. 1, Op. 46: In the Hall of the Mountain King",2:43,London Philharmonic Orchestra & David Parry,The 50 Greatest Pieces of Classical Music,Classical,,1,"9/24/14, 3:58 PM"
"9/19/13, 8:47 AM",Pavane,5:07,London Philharmonic Orchestra & David Parry,The 50 Greatest Pieces of Classical Music,Classical,,4,"6/8/13, 10:16 PM"
"9/19/13, 8:47 AM",L'Arlesienne Suite No. 1: Prelude,6:53,London Philharmonic Orchestra & David Parry,The 50 Greatest Pieces of Classical Music,Classical,,2,"9/25/14, 3:30 PM"
"9/19/13, 8:47 AM","Radetzky March, Op. 228",3:06,London Philharmonic Orchestra & David Parry,The 50 Greatest Pieces of Classical Music,Classical,,2,"9/25/14, 3:36 PM"
"9/19/13, 8:47 AM","Egmont, Op. 84: Overture",7:58,London Philharmonic Orchestra & David Parry,The 50 Greatest Pieces of Classical Music,Classical,,2,"9/25/14, 3:07 PM"
"9/19/13, 8:47 AM","Concerto Grosso No. 8 In G Minor, Op. 6, ""Christmas Concerto"": Allegro",2:28,London Philharmonic Orchestra & David Parry,The 50 Greatest Pieces of Classical Music,Classical,,3,"9/24/14, 4:26 PM"
"9/19/13, 8:47 AM",Symphony No. 5: Adagietto,11:01,London Philharmonic Orchestra & David Parry,The 50 Greatest Pieces of Classical Music,Classical,,,
"9/19/13, 8:47 AM","Requiem, K. 626: Lacrimosa Dies Illa",2:49,"London Philharmonic Orchestra, David Parry & London Philharmonic Choir",The 50 Greatest Pieces of Classical Music,Classical,,,
"9/19/13, 8:47 AM",Ave Maria (after J.S. Bach),2:34,"London Philharmonic Orchestra, David Parry & London Philharmonic Choir",The 50 Greatest Pieces of Classical Music,Classical,,3,"9/25/14, 12:22 PM"
"9/19/13, 8:47 AM","The Messiah, HWV 56: Hallelujah Chorus",3:32,"London Philharmonic Orchestra, David Parry & London Philharmonic Choir",The 50 Greatest Pieces of Classical Music,Classical,,2,"10/10/14, 11:42 AM"
"9/19/13, 8:47 AM",Carmina Burana: O Fortuna,2:43,"London Philharmonic Orchestra, David Parry, London Philharmonic Choir & The London Chorus",The 50 Greatest Pieces of Classical Music,Classical,,,
"9/19/13, 8:47 AM","Nabucco: Chorus of the Hebrew Slaves (Va', Pensiero, Sull'ali Dorate)",4:59,"London Philharmonic Orchestra, David Parry, London Philharmonic Choir & The London Chorus",The 50 Greatest Pieces of Classical Music,Classical,,3,"9/24/14, 4:03 PM"
"9/19/13, 8:47 AM","Symphony No. 9 In D Minor, Op. 125, ""Choral"": Ode an Die Freude",2:33,"London Philharmonic Orchestra, David Parry, London Philharmonic Choir & The London Chorus",The 50 Greatest Pieces of Classical Music,Classical,,,
"9/19/13, 8:47 AM",Messa Da Requiem: Dies Irae - Tuba Mirum,3:55,"London Philharmonic Orchestra, David Parry, London Philharmonic Choir & The London Chorus",The 50 Greatest Pieces of Classical Music,Classical,,,
"10/7/13, 6:53 PM",Boléro,15:33,London Symphony Orchestra (LSO) & Arpád Jóo,The 50 Most Essential Pieces of Classical Music,Classical,,4,"9/25/14, 3:23 PM"
"10/7/13, 6:53 PM",Symphony No. 5 in C-Sharp Minor: IV. Adagietto,12:04,London Symphony Orchestra (LSO) & Harold Farberman,The 50 Most Essential Pieces of Classical Music,Classical,,4,"9/24/14, 3:16 PM"
"10/7/13, 6:53 PM","Symphony No. 5 in C Minor, Op. 67 ""Fate"": I. Allegro con Brio",8:19,London Symphony Orchestra (LSO) & Josef Krips,The 50 Most Essential Pieces of Classical Music,Classical,,3,"10/6/12, 4:12 PM"
"10/7/13, 6:53 PM","Egmont Overture, Op. 84",8:06,London Symphony Orchestra (LSO) & Josef Krips,The 50 Most Essential Pieces of Classical Music,Classical,,2,"10/5/12, 8:54 PM"
"10/7/13, 6:53 PM","Vocalise No. 14 for Cello and Piano, Op. 34: Lentamente",6:28,Markus Stocker & Viktor Yampolsky,The 50 Most Essential Pieces of Classical Music,Classical,,2,"10/6/12, 8:06 AM"
"10/7/13, 6:53 PM","The Planets, Suite for Large Orchestra, Op. 32: IV. Jupiter, the Bringer of Jolity",8:11,Melbourne Symphony Orchestra & Markus Stenz,The 50 Most Essential Pieces of Classical Music,Classical,,,
"10/7/13, 6:53 PM",Canon in D Major,4:48,Musica Antiqua New York & Mary Jane Newman,The 50 Most Essential Pieces of Classical Music,Classical,,3,"10/13/13, 3:45 PM"
"10/7/13, 6:53 PM",Cantata BWV 208: IX. Schäfe Können Sicher Weiden (Sheep May Safely Graze),4:35,Musica Antiqua New York & Mary Jane Newman,The 50 Most Essential Pieces of Classical Music,Classical,,2,
"10/7/13, 6:53 PM",Pavane,5:10,The New York Philomusica Winds & A. Robert Johnson,The 50 Most Essential Pieces of Classical Music,Classical,,5,"10/5/12, 8:59 PM"
"10/7/13, 6:53 PM",Adagio for Strings,9:04,New Zealand Symphony Orchestra & Andrew Schenck,The 50 Most Essential Pieces of Classical Music,Classical,,2,"9/24/14, 4:12 PM"
"10/7/13, 6:53 PM","Symphony No. 94 in G Major, ""The Surprise"": II. Andante",6:33,North German Radio Symphony Orchestra & Wilhelm Bruckner-Ruggeberg,The 50 Most Essential Pieces of Classical Music,Classical,,2,
"10/7/13, 6:53 PM","Nocturne No. 2, Op. 9 in E-Flat Major",4:41,Peter Schmalfuss,The 50 Most Essential Pieces of Classical Music,Classical,,2,"10/27/11, 4:29 PM"
"10/7/13, 6:53 PM","Suite Bergamasque No. 3, L 75: Clair de Lune",5:12,Peter Schmalfuss,The 50 Most Essential Pieces of Classical Music,Classical,,6,"10/10/14, 12:40 PM"
"9/19/13, 8:47 AM","The Four Seasons, Op. 8, ""Spring"": Allegro",3:13,"Pieter Schoeman, London Philharmonic Orchestra & David Parry",The 50 Greatest Pieces of Classical Music,Classical,,,
"9/19/13, 8:47 AM",Thaïs: Meditation,5:01,"Pieter Schoeman, London Philharmonic Orchestra & David Parry",The 50 Greatest Pieces of Classical Music,Classical,,1,"10/17/13, 1:52 PM"
"9/19/13, 8:47 AM","Vocalise, Op. 34",5:51,"Pieter Schoeman, London Philharmonic Orchestra & David Parry",The 50 Greatest Pieces of Classical Music,Classical,,,
"9/19/13, 8:47 AM","Double Concerto In D Minor for Two Violins, BWV 1043: Vivace",3:39,"Pieter Schoeman, Vesselin Gellev, London Philharmonic Orchestra & David Parry",The 50 Greatest Pieces of Classical Music,Classical,,1,"11/13/12, 10:22 AM"
"10/7/13, 6:53 PM",String Quartet No. 2 in D Major: III. Notturno,8:46,Rimsky-Korsakov Quartet,The 50 Most Essential Pieces of Classical Music,Classical,,3,"10/6/12, 5:00 PM"
"10/7/13, 6:53 PM","Suite for Orchestra No. 3 in D Major, BWV 1068: II. Air",3:25,Royal Philharmonic Orchestra & Frank Shipway,The 50 Most Essential Pieces of Classical Music,Classical,,8,"9/25/14, 2:42 PM"
"10/7/13, 6:53 PM",Rhapsody in Blue,17:57,"Saint Louis Symphony Orchestra, Jeffrey Siegel & Leonard Slatkin",The 50 Most Essential Pieces of Classical Music,Classical,,1,"11/11/11, 6:40 PM"
"10/7/13, 6:53 PM",Concerto for Violin and Orchestra Op. 64 in E Minor: I. Allegro molto appassionato,13:08,Scottish Chamber Orchestra & Jaime Laredo,The 50 Most Essential Pieces of Classical Music,Classical,,3,"10/10/14, 12:35 PM"
"10/7/13, 6:53 PM",Requiem: Dies Irae - Tuba Mirum,4:10,Slovak Philharmonic Orchestra & Oliver Dohnanyi,The 50 Most Essential Pieces of Classical Music,Classical,,3,"10/6/12, 8:25 AM"
"10/7/13, 6:53 PM","Concerto for Piano and Orchestra, Op. 16 in A Minor: Allegro Molto Moderato",13:06,"Slovak Philharmonic Orchestra, Marian Lapsansky & Bystrik Rezucha",The 50 Most Essential Pieces of Classical Music,Classical,,2,
"10/7/13, 6:53 PM","Symphonie No. 9 in E Minor, ""From the New World"": II. Largo",12:15,Slovenian Radio Symphony Orchestra & Anton Nanut,The 50 Most Essential Pieces of Classical Music,Classical,,2,"10/6/12, 8:18 AM"
"10/7/13, 6:53 PM","Swan Lake Suite, Op. 20: Scéne (moderato)",2:50,Slovenian Radio Symphony Orchestra & Marko Munih,The 50 Most Essential Pieces of Classical Music,Classical,,4,"10/16/13, 8:59 AM"
"10/7/13, 6:53 PM",Water Music Suite No. 1 in F Major: Air,4:10,St. Petersburg Radio and TV Symphony Orchestra & Stanislav Gorkovenko,The 50 Most Essential Pieces of Classical Music,Classical,,6,"10/13/13, 5:39 PM"
"10/7/13, 6:53 PM","The Four Seasons (Le Quattro Stagioni) - Concerto for Violin in E Major, RV 269, Op. 8:1, ""Spring"": I. Allegro",3:11,"St. Petersburg Radio and TV Symphony Orchestra, Pavel Popov & Stanislav Gorkovenko",The 50 Most Essential Pieces of Classical Music,Classical,,,
"10/7/13, 6:53 PM",The Valkyrie: Ride of the Valkyries,5:35,St. Petersburg Symphony Orchestra & Stanislav Gorkovenko,The 50 Most Essential Pieces of Classical Music,Classical,,6,"11/13/12, 11:18 AM"
"10/7/13, 6:53 PM","Symphony No. 40 in G Minor, KV 550: I. Allegro Molto",7:54,SWR Symphony Orchestra & Ernest Bour,The 50 Most Essential Pieces of Classical Music,Classical,,3,"6/9/13, 10:41 PM"
"10/7/13, 6:53 PM","Requiem Mass in D Minor, K. 626: VII. Lacrimosa",3:57,Tbilisi Symphony Orchestra & Chorus & Jansug Kakhidze,The 50 Most Essential Pieces of Classical Music,Classical,,5,"10/10/14, 12:15 PM"
"10/7/13, 6:53 PM","Peer Gynt Suite No. 1, Op. 46: IV. In the Hall of the Mountain King",2:47,Tbilisi Symphony Orchestra & Jansug Kakhidze,The 50 Most Essential Pieces of Classical Music,Classical,,3,"9/24/14, 3:19 PM"
"10/7/13, 6:53 PM","1812 Festival Overture, Op. 49",15:24,Tbilisi Symphony Orchestra & Jansug Kakhidze,The 50 Most Essential Pieces of Classical Music,Classical,,3,"8/28/14, 10:54 AM"
"10/7/13, 6:53 PM","Mass in B Minor, BWV 232: VI. Et Resurrexit",4:34,Tbilisi Symphony Orchestra & Jansug Kakhidze,The 50 Most Essential Pieces of Classical Music,Classical,,,
"10/7/13, 6:53 PM",Cavatina,3:43,Trio Sur,The 50 Most Essential Pieces of Classical Music,Classical,,3,"10/6/12, 4:26 PM"
"10/7/13, 6:53 PM","Piano Sonata No. 11 in A Major, K.331: III. Alla Turca - Allegretto",3:07,Walter Klien,The 50 Most Essential Pieces of Classical Music,Classical,,2,
